rating,review
__label__5 ,tape connections medarbejdereer meget professionelle i deres rådgivningog den service der ellers ydeser helt i top. jeg er blandt andet blevet vejledt yderst tilfredsstillendeda jeg skulle udskifte min pickup.
__label__4 ,lang vente tid på det jeg bestilte uden at jeg fik besked ellers helt fint
__label__5 ,bestilte kl 1100 og det var der dagen efterdet kan ikke gøres bedre.
__label__5 ,let at bestillehurtig bekræftelsevaren sendes samme dag og leveres næste dags formiddag.det er perfekt.så enkelt og seriøst kan det gøres.tape connection skal have de bedste anbefalinger.
__label__5 ,professionel virksomhed med kæmpe udvalg og fine priser og hurtig levering jeg kommer helt sikkert igen
__label__5 ,jeg var i lørdagssammen med min sønnede i butikken for at høre på højtalere.det er dejligt at oplve en butik hvor man forstår at det var min søn og ikke mig der var kundenhvor det var ham der blev hørt. en dejlig oplevelse at han gennem besøget fik et billede af hvilke højtalere han gerne vil købe.tak.
__label__4 ,god service og hurtig levering
__label__5 ,bestilte en t + a forstærker på hjemmesidenbliv ringet opmed tilbud om køb af demo-model med fuld garanti til 15-20% rabatgratis udbringning på få dage. hurtigt svar på mail'skan varmt anbefale forretningen
__label__5 ,fik kompetent vejledning i valg af højttaler og pladespiller.meget tilfreds med produkterne
__label__5 ,hurtig og præcis levering som lovethar ikke noget jeg kan sætte en finger på.
__label__5 ,alt helt i orden. fine varer og hurtig levering.
__label__4 ,god servicehurtig behandling samt fremragende udvalg
__label__5 ,overskuelig bestilling og hurtigt levering til en fornuftig pris
__label__5 ,1000000 stjerner
__label__5 ,rigtig hurtigt og god service
__label__5 ,hurtig og god service. de bedste anbefalinger til tape connection.
__label__5 ,super god og hurtig behandling. handler helt sikkert her igen. super fedt katalog
__label__5 ,hurtig levering fik det jeg bestiltegod pris alt ok
__label__5 ,e n fantastisk god sted at handle de ved virkerlig hvad det drejer sig om de er bare dygtige hisen hans halberg
__label__5 ,ikke sidste gang jeg hander hos dem de er billige og hurtige til at sende varen.
__label__5 ,købte et godt produkt til en god prismed hurtig levering. sådan skal det være.
__label__5 ,jeg bestilte en forforstærker til min pladespiller. jeg bestilte den og fik den hurtigt uden nogen problemer.jeg kan godt anbefale tape connection
__label__5 ,jeg er fuldt ud tilfreds med den service og interesse fra deres side med at indgå i dialog med kunderne. jeg er meget glad for de højtalere jeg har købt hos tape connection.
__label__5 ,super god oplevelse hver gang jeg er der og personalet har viden om de produkter de sælger.
__label__5 ,hurtig levering. kvalitetsprodukter for musik nørder :-)
__label__5 ,god og grundig telefonisk vejledning. lynhurtig levering.
__label__4 ,det er super hyggelige medarbejdere de har
__label__5 ,hurtignem og bekvem og så havde de det jeg søgtetil en fornuftig pris.jeg handler der gerne igen.a. metz
__label__5 ,fremragende service og hurtig levering af varen næsten dag til dag - så forretningen kan anbefales.vh. henrik
__label__5 ,jeg bestilte noget og det kom med posten som det skulle.
__label__5 ,har købt et sæt dynaudio højttalere brugt. fik af sælger at videat de var købt i tapeconnection. der fulgte original emballage og papirer med. men skumpropperne til basrefleksporten manglede.jeg rettede henvendelse til tapeconnectionhvor jeg uden videre fik udleveret et sæt skumpropper.det er dét service handler om.
__label__5 ,tape connection havde lige det jeg mangledesom jeg ikke kunne finde andre steder. hurtig levering og alt var i orden.
__label__5 ,hurtig afsendelse af varen. ikke så meget andet der.der handler jeg gerne igen.
__label__4 ,super serviceigen ventetid ved telefonen opkaldhurtig levering.dog manglende information om længere leveringsdatofra 2-5 dage til 3 uger.
__label__5 ,fint produkt...hurtig ekspedition og levering...anbefales...!!!
__label__5 ,ligetil betjeningdog med ventetid på varen da det var en specialvare. ventetiden vil der også have været i andre butikker.
__label__5 ,rimelig leveringstid på en forstærker. ligeledes en hurtig ny levering da den leverede forstærker gik i stykker efter kort tid i brug. så generelt en god service.mvhtommy nielsen
__label__5 ,jeg brugte en del tid på at undersøgehvilken pladespiller jeg skulle havemen jeg følte mig først sikker i min sag efter at have talt med tape connection. de vidstehvad de talte om - og kunne rådgive mig i forhold til forskel på lyd og forskellige funktionerså jeg kunne træffe det valgder dækkede mine behov bedst. de tog sig god tid til at besvare alle mine spørgsmål og pressede ikke på for et salg. de virkede faktisk bare til at gå så meget op i emnetat de gerne delte ud af deres viden. pladespilleren var ikke klar fra leverandøren endnumen de var gode til at holde mig opdateret omhvornår jeg kunne forvente at få den. derudover havde de lagt instruktionsvideoer på hjemmesidensom var en stor hjælpda jeg skulle samle pladespilleren - noget lettere end den manualder fulgte med. og var det ikke lykkedes for miger jeg ikke i tvivl omat de ville være klar til at hjælpe mig videre på telefonen. jeg var betænkelig ved at købe pladespiller over nettetmen det er jeg ikke længere. det er uden tvivl kenderejeg har handlet medog det er nu engang rartnår god lyd er nogetman selv går op i.
__label__4 ,lang leveringstid som skyldtes ekstern. god og venlig kommunikation undervejsog endda en lille ekstra ting for den lange leveringstid. ville anbefale andre at handle herog ville handle igen selv.
__label__4 ,hurtig betjening. god service samt super produkter.
__label__5 ,verdens bedste servicede gutter ved hvad de taler om.en særlig tak til simon kirk :-)
__label__3 ,jeg bestilte 2 stk supra schuco stik og detviste sig at i kun havde 1 på lager så jeg måtte vente på at få dem leveret.og det gjorde at jeg ikke havde stikken til den hifi aften sammen med med mine venner som vi havde planlagt.i bør have mere end 1 på lager som min.lager.derfor kun 3 stjerner.per
__label__5 ,jeg hører til den generation der sad i en mørk kælder og hørte am 208.unge lyttere skal vide at det er radio luxemburg. jeg har i mellemtiden haft et utal af meget store og ikke særlig konevenlige anlæg.der er røget en del ned af hylderne gennem årerne. nu skulle det være!mens jeg kan se og høre skulle superanlægget købes. nu nogle gode råd til køberne.der er sket utroligt meget teknologisk set på dette område.lad for guds skyld være med at slæbe farfars højtalere ned fra loftet også selvom de engang var verdens bedste.det samme gælder jeres eget gamle udstyr der ellers er godt nok. grib i lommerne og lyt til sagkundskaben.lad være med at skabe flaskehalse.de nye anlæg er så avancerede at det nok ville være værd at få barnebarnet med til opsætningen.i bedste fald koster det en god middag og et stempel i panden hvor der står idiot. jeg vil lige sige at jeg aldrig har haft et anlæg så godt som det jeg har nu og det har et utal af nye muligheder som jeg lige skal blive helt fortrolig med.det er mindst biograflyd også uden at man skal skrue voldsomt op for lyden. rigtig go fornøjelse.
__label__3 ,rimelig hurtig leveringselve papkassen som jeg modtag varerne ivar transportskadetmen det kan tapeconnection nok ikke gøre for.
__label__4 ,kender produkternelevering som aftalt. no problem
__label__5 ,vil man købe billigt - men alligevel kvalitet så er tape connection et af de bedste steder at handle .....-lav pris - hurtig/billig levering - stort udvalg!!!!!!!!!
__label__5 ,allerede to dage efter bestillingen fik jeg en mail omat der var problemer med leverandørenså varen ville blive forsinket (andre firmaer venter gerne 14 dageinden de indrømmer den slags).efter en uge foreslog firmaet selv at vi annullerede ordrenda de ikke kunne få et fornuftigt svar ud af deres leverandør. jeg foreslog at vi lod ordren ståda heller ingen andre firmaer lå inde med produktet.. og 7 dage senere lykkedes det for tape-connection at sende varen til mig. så selvom alt gik galtså havde jeg varen 14 dage efter bestillingen. og jeg følte mig tryg hele vejen. det var flot service!
__label__5 ,fik varen dagen efter jeg bestilte. god service
__label__4 ,hurtig leveringog god service. mvh.daniel
__label__5 ,som altid god og positiv oplevelse.
__label__5 ,hurtig leveringfair priser .
__label__2 ,ingen gnidninger med leveringen. derfor 2 stjerner. produktet lever dog ikke helt op til forventningen. en lidt fancy pladespiller. pick-upen er helt ok og skiven drejer med den rigtige hastighed. synes dog det er lidt for simpelt at skiven ikke standsernår pladen er færdig. nogle gange fortsætter armen ind over midten af pladenhvilket kan smadre pickupen. desuden larmer motoren mere end i min tidligere plasticpladespiller der er over 25 år gammel.
__label__5 ,super hurtig levering.vare i perfekt stand. god informativ hjemmeside.
__label__5 ,super god service... produktet levede ikke op til mine forventningerreturnerede det og fik pengene tilbage.jeg kan varmtanbefale tapeconnection.
__label__1 ,dårlig orientering om objektet jegbestilte
__label__5 ,tape connection er altid det rette valg. så simpelt er det. altid spændende varer og forskellige prisklasser repræsenteret. personalet er i den grad veluddannet og altid klar til at hjælpe. en fornøjelse!
__label__4 ,havde lidt problemer med online bestillingen. her blev jeg blev bedt om at skrive til en ansatsom arbejdede hjemmeda jeg kontaktede butikken og så kunne jeg da også lige fortælle hamat man i forretningen havde problemer med navision. det var spøjst. :-dnåmen da problemet var løstkom varen hurtigt og problemfrit frem. uden fejl og mangler. :-)
__label__3 ,bestilte over nettet og måtte rykke for varen da jeg var blevet glemt i systemet.. ærgeligt da jeg havde glædet mig til en hurtig levering!nejdet var nu ikke den oplevelse jeg havde. jeg måtte ringe til jer for at få min vare. og så skal der glattes ud på trustpilot.. tsk tsk..
__label__5 ,hurtig levering og super kundeservice. kan klart anbefales
__label__5 ,overholde det de lover og er meget behjælpelig.
__label__5 ,perfekt service og god kunde behandling.hurtig leveringanbefalesbare ventjeg handler igen !
__label__5 ,hurtig betjening. god pris og sjov pakkebesked
__label__5 ,god priser. hurtig levering. fantastik service
__label__5 ,superhurtig betjening. dagen efter min onlinebestilling havde jeg varen.
__label__5 ,superfin service. tusind tak!
__label__5 ,eneste lille anke var en lettere beskadiget emballageog to produktions-fedtpletter der var vanskelige at fjerne fra den hvide højglansfinish på mine nye q acoustics 3050w gulvhøjttalere. ingen af disse kan dog tilskrives tape connection - derfor 5 funklende stjernerog tak for en god handel :)
__label__5 ,hurtig levering og god service med oplysning om hvor ens ordre er i systemet. kan kun anbefale.
__label__4 ,den ærlige oplevselse fin behandling
__label__5 ,fremragende service ved telefonisk henvendelse af flere omgange. intet spørgsmål var for dumt.
__label__5 ,hurtig levering - sikker pakning - kun mange roser fra mig :-)
__label__5 ,gode produkter til skarpe priser. hurtig levering
__label__5 ,hurtig leveringingen problemer og god lyd!
__label__5 ,varen blev leveret som forventet og uden problemer
__label__5 ,- og kvalitetsvarer..
__label__4 ,forstod lovet levering som levering dagen efter bestillingmen det tog et nogle dagehvilket jeg burde have regnet ud selveftersom levering var med post.
__label__5 ,skrev til demfik ærligt svarbestilte og alt var bare som det skulle være kommer til at handle der igen med sikkehed
__label__5 ,dag til dag leveringog min mand blev meget glad for gaven/produktet.
__label__5 ,et super sted at handle.venlige mennesker i butikken og en overskuelig hjemmeside med gode priser og hurtig levering
__label__5 ,god og hurtig og ikke mindst humoristisk betjeningfik en rigtig god vejledning
__label__5 ,fik lynhurtig vejledning i hvilken komponent jeg skulle bsstilleog derefter gik det lynhurtig med selve leveringen
__label__5 ,super service og et fint tilbud på en højtaler med en anden farve frontstof end standard! mit foretrukne sted til hifi udstyr :-)
__label__5 ,god vejledninghurtig fremsendelse- så rigtig godt tilfreds ;-)
__label__5 ,god kvalitet og gode priser - kan kun anbefal at handle her her er ingen plastic skrammel eller dåse lyd som man ellers får i mange større supermarkeders elektronik afdelinger
__label__5 ,jeg har altid haft gode oplevelser når jeg har handlet med tapeconnection.
__label__5 ,alt virkede som det skulleog tape connection var flinke til at holde os orienterede om hvornår vi kunne forvente at få leveret de varervi havde bestilt. efterfølgende har vi haft nogle spørgsmål til indstillinger m.v. og også her har tape connection været hurtige til at svare på mailen. så alt i alt en særdeles positiv oplevelse at handle hos tape conncetion. med venlig hilsen rené
__label__5 ,ærligkompetentimødekommelse af dine lydoplevelser og referenceruden bedrevidenmen med klare meninger.
__label__5 ,bestemt en webshop og butik jeg vil anbefale til andre.
__label__5 ,meget tilfredsbestilt vare fredagmodtaget om mandagenmen endnu ikke tilsluttet pga. af ferie
__label__5 ,hurtig levering.
__label__5 ,installation af højtalere m.m. blev udført professionelt med respekt og indlevelse ihvor de hænger bedst i forhold til de forskellige funktioner i hjemmet.
__label__5 ,godt servicehurtigt leveret
__label__5 ,ved tapeconnection fandt jeg en varejeg gerne ville have. købsproceduren gik nemt og bekvemtog pakken var fremme i fuldt forsvarlig indpakningså hurtigt som det nu er muligt med afsendelse den ene dag og modtagelse den næste dag.der har ikke været kontakt til butikken pga. købetså det kan jeg ikke bedømme i denne omgang. køb af surroundreceiver mv. for år tilbage i fysisk butik var dog forbundet med god service.
__label__5 ,god vejledning og i det hele taget ingen problemer med bestilling og forsendelse!
__label__5 ,varer til lovet tid. hyppige oplysningernår varen erunder vejs. afsendes med humør. perfekt sted at handle
__label__5 ,god service og dag til dag levering.
__label__5 ,virkelig god kundeservice. fik et par hørebøffer med fejl på ( ikke tape connections skyld ). og jeg fik straks en returseddel tilsendtog et par nye. kan virkelig anbefales at handle med.
__label__5 ,alt det man kan forvente. hurtig leverancehurtig handling og personlig besked da adressen ikke er angivet korrekt og postvæsenet spørger. så fint.
__label__5 ,hurtigt og meget kompetent service.venligt og super hjælpsommemennesker hos tape connection.i alt en tip top oplevelse.
__label__5 ,hurtig levering og svar via mail på spørgsmål.
__label__5 ,en fornøjelse at handle hos tc. god vejledninggod service og hurtig levering.
__label__5 ,meget tilfreds.
__label__5 ,bestilling og levering gik hurtigt og problemfrit.priser matcher øvrig marked.information omkring ordre og levering fungerer godt - og med et humoristisk smil på læben.ingen forbehold - kan anbefales!
__label__5 ,fik det jeg bestilte.
__label__5 ,fra bestilling til levering gik der 18 timer
__label__5 ,jeg er rigtig glad for den pro - ject måler som er dejlig nem at betjene. en lille ting som ikke fremgår af brugsforviringen er at de batterier der følger med er pakket ind i plastic og det tog lige lidt tid før jeg opdagede det. men ellers et dejligt værktøj når man som jeg har købt en pro - ject pladespiller og den skal være i vatter og med det korrekte nåletryk. det er den nu.
__label__5 ,fik besked kort tid efter at jeg havde bestilt på nettet. pakken blev leveret efter to dage. alt som det skulle være ...
__label__5 ,flinke folk og godt rådgivning
__label__5 ,hurtig levering som lovet
__label__5 ,super kundeservicesuper butik og super oplevelse! oven i dettevar der også en super hurtig leveringda varerne var sendt afsted! helt klart til at anbefale tape connection! :)
__label__5 ,lynhurtigevaren perfekt.
__label__5 ,jeg kan varmt anbefale tape connection. en meget kompetent telefonisk vejledning blev fulgt op af en hurtig ekspedition af den varejeg bestilte.
__label__5 ,super forretning.
__label__5 ,købte en dac til rigtig god pris. det var lige så hurtigtsom det var gnidningsfrit.
__label__5 ,hurtignem og uproblematisk handel.
__label__5 ,god oplevelse og helt igennem professionel og god service. hurtig levering og ekspedition af ordren og hyggelige og sjove små kommentarer i ordrebekræftelsen og anden info. kan varmt anbefales!
__label__5 ,super service og piv hurtig levering . intet at sætte en finger på
__label__5 ,har her fundet den bedste servicevejledning samt virkelig kvalitetsprodukter. jeg kommer helt sikkert igen!
__label__5 ,god og menneskeligt kompetent oplevelse :)de vedhvad de snakker om.
__label__5 ,jeg bestilte flere ting fra demdesvære lavede deen fejl og alle tingene kom desværre ikke. efter et hurtigt opkald til demtog de ansvar og sendte den manglende ting den næste dag.
__label__5 ,gode produkter som blev sendt lynhurtigt.
__label__5 ,lynhurtig levering og forsvarligt pakket - hurtig respons via mail da jeg havde en hurtig ændring af leveringsadresse ...
__label__5 ,intet at udsætte.... fin handel.
__label__3 ,husk derfor at pakke faktura forsigtigt ud og skan den ved modtagelse
__label__5 ,hurtig info svarfyldestgørende info og hurtig forsendelse
__label__5 ,min handel forløb problemfrit. god vejledning pr telefongratis fragt og hurtig levering.
__label__5 ,jeg købte en nuforce dda-120forstærker som prismæssigt er i den lave ende af hvad tapeconnection har på hylderne. forstærkeren var en ekstra dag undervejsmen det var postnord's skyld. da den ankom blev alt tilgivetselv om designet er minimalistisk er lyden stor :-) den bliver ikke varm ved almindeligt brugog udsender ikke irriterende lyde når der ikke spilles musik. jeg bruger forstærkeren sammen med den optiske udgang på en apple airport express og det virker rigtigt godt.
__label__5 ,min vare blev hurtigt leveret og jeg fik hurtigt svar på mit spørgsmål vedr. et forbindelseskabel. jeg kunne følge ordren via track- & trace.varen var i overensstemmelse med forventet.jeg kan roligt anbefale andre at web-handle med tapeconnection mrk. 2
__label__5 ,tak for den meget gode service og hjælp til de produktersom jeg ledte efter. vh. lauritz
__label__5 ,super servicehurtig levering og ingen problemer i det ene tilfelde jeg fik brug for garantien. en god oplevelse.
__label__5 ,de her folk er altså ret seje. virkelig god service og dag-til-dag levering.jeg bestilte nogle højtaleresom blev leveret i løbet af ingen tid. jeg havde også et spørgsmål ang. valg af kablersom krævede en meget pædagogisk og tålmodig forklaringsom jeg så fik inden for en halv timeefter jeg sendte mit spørgsmål via mail. det bliver bestemt ikke sidste gang jeg handler hos tape connection. kan kun anbefale dem. jeg er virkelig imponeret.
__label__2 ,en rem på 5 gram tog over en uge om at nå frembliv først afsendt 5 dage efter bestillingen
__label__5 ,som i overskriften
__label__4 ,på nær en lidtur længere leveringstid end ventet helt perfekt
__label__5 ,kvalitetsvarertil rimelige priser. servicen er god ... der mangler sådan set kun en butik i københavn :-)
__label__4 ,fik en gamel cd afspiller repareret og var meget tilfreds med servicen.der var en enkelt svipser med opfølgningmen havde hele tiden indtrykket af at være i gode hænder. prisen var også yderst rimelig og passede medhvad jeg var blevet stillet i udsigt.anbefaler gerne tape connection.
__label__5 ,er tilfreds med service og vare
__label__5 ,købte en rega pladespiller over nettet - fik uopfordret 600 kr retur grundet snarlig prisnedsættelse!
__label__5 ,se butikkenkøblyt.
__label__4 ,jeg bestilte et kabelog fik det leveret som ønsket. alt vel.
__label__4 ,første køb hos jerså jeg kan ikke udtale mig om reklamation etc.men vejledningen i orden mht. valg af produkt.
__label__5 ,har fornyligt købt en pladespiller hos tapeconnection til min søn. jeg er i den forbindelse blevet rådgivet og vejledt på en helt igennem professionel måde af simon kirk. har igennem tiden købt højtalerehovedtelefonerhovedtelefonforstærker og pickup hos tapeconnectionog jeg har hver gang fået en saglig og ikke mindst ærlig rådgivning. tapeconnection kan kun varmt anbefales. storstor ros til simon og resten af tapeconnection.
__label__5 ,fra jeg bestilte en gramofon til jeg havde den gik der ikke ret lang tidbestilte den ene dagnæste dag mailat varen var pakket og leveret til postenfor vidre forsendelse. hurtig ekspedition.
__label__5 ,super serviceintet mindre.
__label__5 ,fantastisk service
__label__5 ,rigtig god service
__label__5 ,min forsendelse var lynhurtig og effektiv. derudover værdsatte jegat de autogenererede kvitteringsmails og besked på afsendelse var humoristiskesom jeg aldrig har oplevet hos noget firma :-)
__label__5 ,overskuelig hjemmesidevenlige orienteringsmails i forløbet og hurtig levering.kan ikke gøres bedre.
__label__4 ,den bestilte vare ortofon ds -1 cartridge digital scale var i restordre og jeg blev til budt den nyere ds-3(100 kr. dyrere) som kompensation for ds -1. men... menortofon fandt til sidst en ds-1 på deres lager?okayjeg fik den bestilte vare og firmaet holdt mig underrettet i sagsforløbet.
__label__5 ,fik gratis opgradering af kablerda dem jeg købte ikke var opdateret ilagerbeholdningen. super gave fra tape connection:-)
__label__4 ,det bestilte produkt var på fjernlager iflg. tape-connections hjemmesidemed typisk leverng i løbet af 2 - 5 dage. efter bestilling fik jeg at videat den ikke var på lagermen bestilt hos leverandørhvilket jeg selvfølgelig blev overrasket overnår der stod noget andet på hjemmesiden. jeg kontaktede tape connectionder derefter gav mig et tilbud på en nyere/bedre model. imidleritd fik jeg også den forventede leverings dato for det bestilteog da den ikke var så lang som forventetvalgte jeg at vente. men en fin behandling på en fejlagtig oplysning! handler der gerne igen!
__label__5 ,havde dårligt nået at sende ordren før den blev leveretdet er den hurtigste ekspedition jeg har været ude forbravo vender helt sikkert tilbage og skamroser jer til alle der gider at høre på mig.
__label__5 ,gode priser og meget hurtig levering!
__label__5 ,hurtigt og pålidelig service.
__label__5 ,en rigtig god oplevelse at handle med tapeconnectionkan klart anbefales.
__label__5 ,overskriften siger hvis det hele;-)
__label__5 ,hurtig leveringgod orientering fra firmaet
__label__5 ,fik hvad jeghavde bestilt til forventet tid.og er meget glad for at tape connection holdt en lille afskedsceremoni for min pakke :)
__label__5 ,alt som jeg kunne ønske mig det. stærkt tilbud på god kvalitet. meget imødekommende kommunikation og de svarer nærmest omgående på mails. hurtig og gratis levering.
__label__5 ,tape connection er hurtige og effektivejeg havde varen dagen efter ordreafgivelsesuper.
__label__5 ,meget hurtige til at sende varerne og også god servicehvis man får brug for at returnere den. kan kun anbefales!
__label__5 ,har købt en riia samt fået cabler der passer perfekttakker for god oplysning før købetog perfekt oplysning og vejledning efter købet.handler helt sikkert her igen...
__label__5 ,oplevede god og personlig rådgivning og betjening og levering i efterfølgende handel
__label__5 ,forløbet fra bestilling til modtagelse af varen gik hurtigt og der var ikke nået at sætte en finger pådejligt smertefrit thumbs up!
__label__4 ,hurtig leveringrigtig fin men kunne have købt en rega performance til 3395 pladespilleri stedet for rega quinn til 4000krmed opgraderet nål som rega performance så en pris forskel på 600kr det skal dog siges den spiller godt.hilsen erik.
__label__5 ,super service både hvad angår vejledning og info om leveringkommer sikkert igen.
__label__5 ,tape connection er meget informative i deres bekræftelsesmailog har ikke glemt humoren.... fint..!
__label__5 ,der er i grunden ikke så meget at sige: en særdeles fornuftig pris på det produktsom jeg søgte; venlig og kompetent rådgivning i telefonen; varen leveret prompte og uden problemer af nogen art. tape connection vil jeg med glæde benytte igen!
__label__5 ,top service og rådgivninguden nogen som helstform for storsnudethed. dejligt at møde nørder der ved noget om detde taler om.man føler sig virkelig velkommen i butikken.skønt at opleve top engagerede ærlige hi-fi entusiaster/nørderder bruger den nødvendige tid påat indkredse sig kundens ønske/forventninger. kan på det varmeste anbefale jer til andre.tusind takendnu en gang for hjælpen claus.super kundeservice fra din side og tak for jeres tålmodighed. sidder og nyder mine nye dynaudio xeo 6 (smiler rigtig meget). fantastisk oplevelse hvergang.livet er for kort til dårlig musik/lydoplevelser !!!mvh jesper svenningsen
__label__5 ,kan kun anbefale tape connection..fra bestilling til levering..
__label__5 ,varen var ude af shoppen minutter efter bestillingen
__label__4 ,fik det jeg bestilte og betalte for og det kom som lovet.
__label__5 ,alt var i sin skønneste orden. kan anbefales at handle her.
__label__5 ,alt fungerede: rådgivningkommunikation på mailbetalingbytning til et andet produkttransport mv.
__label__5 ,perfektvare leveret næste dagalt som det skal være. køber gerne i tapeconnection igen.
__label__5 ,det er anden gang jeg handler hos tapeconnection og bestemt ikke sidste gang! deres gode og hurtige vejledning hjalp til at jeg kunne foretage det rigtige køb. butikken skaffedemed rimelig leveringstiddele hjem jeg ikke selv havde kunne finde andre steder. jeg modtog pakken på en lørdag efter den var afsendt fredag. keep it up!
__label__5 ,varer bestilt mandag kl 13 - leveret tirsdag kl 13. alt i den skønneste orden. her handler jeg hifi fremover!
__label__5 ,hurtigst levering ingen problemer det dur 
__label__5 ,dejligtat de tager sig tid til at rådgive en.
__label__5 ,efter næsten 16 år med et all-in-one stereoanlæg fra sony var det tid til at opgradere på lydfronten. efter et par besøg hos tape connectionhvor simon altid gav god service og forklaringer på de forskellige produkters forcer og svaghederkom jeg hjem med et fedt setupsom jeg er sikker påjeg får glæde af i mange år fremover. simon var desuden super god til at svare på mails.stor anbefaling her fra :-)
__label__5 ,meget god servicehurtig og problemfrit.
__label__5 ,tape connection leverede god informationet godt produkt og en meget hurtig levering.
__label__5 ,super service og de holder alle aftaler. de kan varmt anbefales:)))
__label__5 ,gode priser og hurtig levering. ikke sidste gang der bliver handlet her.
__label__5 ,jeg har her i juni 2015 købt en jbl l8hvor leveringstidspunktet var kritisk. tape connection fulgte ordren helt til dørsog alt klappede.super service.
__label__5 ,god og nem handel hos tape connection. gode og informative beskrivelser af deres produkter og kompetent kundesupport ved forespørgsler til varer. jeg kontaktede kundesupport for noget tid ang. en dac til ipodog fik fint svar tilbage om mulighederdet endte dog ikke med jeg ikke købte noget der. men man fornemmer der er stor faglig viden bag deres svar. senere fik jeg lyst til at købe min rega rp3 pladespiller hos tape connection.
__label__5 ,hurtig leveringingen bøvl!
__label__5 ,fuldstændig upåklageligt! :-)
__label__5 ,jeg bestilte et audioquest kabel hos tc i århus fredag eftermiddag via mail. det kom allerede lørdag middag her til københavn. hurtigere kan det vidst ikke gøres;=)
__label__4 ,hurtigtnem og tilfreds
__label__5 ,altid en fornøjelse at tage forbi tapeconnection og handle hifi....super service og flink personal....fik handlet et strømkabel (audioquest nrg2) og en klar forbedring af lyden på min hegel h300<(også købt hos tapeconnection) ligesom om tingene er faldet mere til ro nubassen er mere præcis og vokalerne ligeså.... (-:
__label__5 ,hurtig levering intet at komme efter
__label__5 ,jeg bestilte for et stykke tid siden to monitor audio bx5 bronze højttalere og en hvid rega rp1 med performance pack. da det kun var pladespilleren som var på lagerblev jeg ringet op af tapeconnection og spurgt om de bare skulle sende pladespilleren med det sammeeller om jeg ville vente til deat de havde fået højttalerne hjem. jeg besluttede mig for at ventehvor jeg så blev tilbudtat hvis jeg manglede noget andetkunne jeg altid ringe til dem og få et tilbud på detogså kunne de sende det sammen med de ting jeg allerede havde bestilt. da jeg fik mine tingopdagede jeg at min rega rp1 pladespiller manglede den opgraderet drivrem og plademåtte. derfor skrev jeg til tapeconnection. de sagde de ville anskaffe de rigtige dele til mig og sende dem til miguden at jeg behøvede at sende de forkerte dele tilbage. det endte så medat efter tapeconnection havde snakket med den danske rega importørat rega importøren ville komme forbi mig og levere delene personligt. dette skete dog aldrigmen tapeconnection beklagede på deres vegneog fik anskaffet delene og sendt dem til mig.yderst professionel service fra tapeconnection igennem hele forløbetmed hurtige svar på mine mails. jeg har sjælden oplevet så god en service fra et firma. hvis jeg nogensinde skal have opgraderet mit system yderligereså vil jeg klart købe fra dem igen.
__label__5 ,her kan du få kompetent og god rådgivningog det handler ikke kun om at sælge det dyreste - men detder matcher dine behov.
__label__5 ,kunne skaffe det kabel som jeg søgtekan kun anbefales
__label__5 ,tape connection har et bredt og stærkt sortiment. de er servicemindede og ærlige i deres vejledning / rådgivning. endvidere oplevede jeg i forbindelse med en reklamations sag den bedst mulige håndtering overhovedet. jeg vil altid tage tape connection i betragtningnår noget af hifi grejet skal udskiftes...og det hænder jo -)bent nielsen
__label__5 ,hurtig problemfri levering i forbindelse med køb.
__label__5 ,jeg var lidt skeptisk med hensyn tilom det nu virkelig kunne passe at sådan et usb-stik nu kunne udfører de miraklersom i beskrev.efter at jeg havde tilsluttet det og sat min pcér op. satte jeg mig tilrette i min sofafor at lytte til noget af det musik som jeg havde streamet fra nettet (spotyfi).alt gik op i en højere enhed. lydbilledet faldt på pladsikke noget med at lyden gik op og ned. det hele blev strammet op. det var næsten somom jeg havde fået et nyt musikanlæg.jeg vil kraftigt anbefale dette fremragende produkt til andrehvis der er nogle der godt kunne tænke at få god lyd fra sin pc.5 stjerner ud af 5 mulige.
__label__5 ,super service. god emballage. produktet virker.
__label__5 ,gode priserhurtig levering
__label__5 ,det er en fed lyd der kommer ud af de små indbygningshøjtalere.god information om hvor langt bestillingen er
__label__5 ,bestilte et rca kabel midt på dagen og det kom dagen efter - dælme flot !! god service og flinke chef !
__label__4 ,det var ennoget broget oplevelse d.14-3-15 da man skulle tilslutte en riia det det viste sig at det varen der ikke er normalt arbejder med disse ting.så derfor fik jeg tilbud om at de ville kikke på det eller at få pengene tilbage og det valgte vi så.problemet var at riiaen lavede støj. venlig hilsen flemming
__label__5 ,super hurtig levering
__label__5 ,ingen problemer. perfekt levering
__label__5 ,jeg bestilte et pro-ject level it (et lille vaterpas) til min pladespillerpå deres website. det gik let og smertefrit :-). jeg modtog det nogle dage senere i en postpakkesammen med deres 2015 katalog. superbdejligt der ikke er noget ok klage over !!!:-)jeg kan varmt anbefale tape connection :-)
__label__4 ,fin kompetent service i f.m. at e-ordren blev ændret til mit ønske. hurtig levering. alt ialt god service.
__label__5 ,alt blev ordnet . lynhurtig og god ekspedition.
__label__5 ,god service & hurtig levering!
__label__5 ,hurtig levering. super rådgivning. kan ikke blive bedre.
__label__5 ,super servicehurtig svar på mail ved spørgsmål kan kun anbefales
__label__5 ,sad lige i skabet med pris og levering
__label__5 ,jeg havde et par spørgsmål inden mit købsom blev besvaret hurtigt. min pladespiller blev leveret indenfor 24 timer. absolut anbefalelsesværdig!
