rating,review
__label__5 ,helt super perfekt service det gik bare mega stærkt og ingen dikkedarer er helt sikker på hvem jeg vælger næste gang jeg er i knibe tusinde tak for god service.
__label__5 ,nemt ansøgningog søge om lånet ved 21.00 om aftendagen efter kl 9 var penge på min konto 
__label__5 ,yderest hurtig behandling under 1 time fra ansøgning til pengene stod på kontoen. nemmere kan det ikke blive
__label__5 ,overskuelig og nem procedureder gør ansøgningen nem og ligetil. fremragende hjemmeside og kunde-serviceherunder chat med kunde-medarbejder. mange hjemmesider kunne lære noget af ferratum!
__label__5 ,rigtig god service jeg fik og en stor hjælp. tak mia
__label__4 ,det gik meget hurtigt. men afviste det jeg havde brugog fik andet beløb
__label__5 ,hurtig betjening og ingen dumme formularer.
__label__5 ,i denne måned manglede jeg lige lidt penge til budgettetog det klarede jeg nemt og hurtigt med et korttidslån fra ferratum
__label__5 ,stod lige og manglede lidt penge til at flytte for og lynhurtigt var hjælpen der super god service.
__label__5 ,jeg synes de er meget godt for migfordi når ansøge om låneså er i altid acceptere migog jeg synes i er godt samarbejde med mig.
__label__5 ,det er nemt og finde ud af :-)
__label__5 ,hurtig og seriøs behandling
__label__5 ,hurtig serviceikke sidste gang jeg vil bruge dem!
__label__5 ,hos ferratum er det nemt og ligetil at låne penge hvis du lige står og mangler lidt
__label__5 ,første gang jeg lånte det hurtigt.
__label__1 ,nem ansøgning og hurtig betjening
__label__3 ,det er super nemt a låne 3 klik og det køre 
__label__5 ,det er en rigtig god ide hvis man lige mangler.
__label__5 ,hurtig ekspedition :-)
__label__5 ,hurtige penge på din konto inden få en time som de lover ok
__label__5 ,rightig god og hurtigt .
__label__4 ,god ferratum mange helpe kun 1 timer mx du have pa konto penge
__label__5 ,super nemt og hurtig service!
__label__4 ,nemt og hurtig svar på lån. nem og hurtig overførsel til banken. eneste minus er de høje renter.
__label__5 ,dejligt nemt og hurtig inde på min konto så bedre kan det ikke være . hilsen sonja funch
__label__4 ,godt når man pludselig får en regning man ikke lige regnede med.
__label__5 ,jeg er meget meget godt tilfreds.
__label__5 ,vil helt klart anbefale ferratum til alle i min omgangskreds. hurtigt nemt og sikkert!!!!
__label__4 ,dejligt at de er så hurtige
__label__5 ,jeg er fast kunde hos ferratum og er tilfreds med den hjælp og support.
__label__4 ,hurtig og god behandling.
__label__5 ,det er nemt og billigi løbet af 0 5 er pengene overført til din konto
__label__4 ,hurtigtnemt både den ene og den anden vej
__label__5 ,det var nemt og en behagelig oplevelsesamt en fin betjening af en venlig medarbejder .... tak !
__label__5 ,hurtigt og nemt - i top når man er i akut nød :d
__label__2 ,det er godt at man får penge hurtigt men det rigtig dyret
__label__5 ,er bare super godt tilfreds hurtigt godt og nemt :)
__label__5 ,hurtigt og nemtkan varmt anbefales!
__label__5 ,hurtigkorrekt og god tilbud fx. i dag!
__label__5 ,nem måde at låne penge på og fin sikkerhed i at bruge nem-id.
__label__5 ,nem at søgehurtig udbetaling meget forbrugervenlig hjemmeside 
__label__5 ,alt går bare super hurtigt
__label__5 ,det skal ikke ændres noget et var hurtig betjening
__label__5 ,god måde at låne penge på hvis man lige mangler
__label__5 ,det er nemt at søge - ingen spørgsmål - og beløbet er på kontoen utrolig hurtigt.
__label__5 ,jeg er inorm glad for jeres ærlighed og hurtighedeniforhold til jeres svar og penge indsendelsen til banken. derfor anbefale jer til alle som har brug for lidt hurtig penge til jeres forbrug.
__label__5 ,dejlig nemt og hurtigt god kunde service og derfor 5 stjerner
__label__5 ,jeg kan kun råde ander til at bruge trustpilot.der er ikke noget pjat der man for svar med det samme .
__label__5 ,det er hurtig og nemt kan ikke være bedre
__label__5 ,jamen 5 stjerner vil jeg gi ferratum. de har været der hver gang jeg har haft brug for dem. ferratum skiller sig klart ud fra andre pga kundevenlig service overfor kunderne. selvom det går helt galt med tilbagebetalingen...så er de stadig forstålige og venlige.godt nok dyre renter...men de kan anbefales...mvh tilfreds kunde
__label__5 ,det er i orden at bede om et lån her. der er god service og hurtig betjening. gebyrerne er ok for lån af denne type.
__label__4 ,det går hurtigtnemt og sikkert
__label__5 ,de har en god sagsbehandling og en hurtig og nem udbetaling/tilbagebetaling.
__label__5 ,jeg synes det er godt at låne hos jerog vil gerne anbefale det til alle.
__label__4 ,det er dejligt at man kan låne småbeløb af ferratum. og det er skønt at der er så hurtig ekspedition. det synes jeg er rigtigt dejligt.
__label__5 ,vil anbefale dem-meget meget hurtig og effektiv service
__label__5 ,her er der ingen problemer du ved hvad du får og du ved hvad du skal betale hurtigt enkelt og simpelt
__label__5 ,en nem og hurtig løsning i en nødsituation
__label__5 ,gav min oplevelse videre til en ven som også syntes godt om det
__label__3 ,pengene skal komme med det samme
__label__5 ,synes ferratum er rigtig godt.! der er ingen snyd og det er bare at ansøge og du får pengene.! det er nemt og lige til!
__label__5 ,det er hurtigt at få den.jeg er meget glad for lånet.
__label__5 ,det var en rigtig dygtig person i kunde servicetog spørgsmål alvorligt og hjalp mig igennem
__label__5 ,står man lige med en højere regning end normalt eller mangler man bare lige lidt kontanter til andet. kan ferrratum anbefales hurtig vurderings tjek og pengene er på kontoen.
__label__5 ,hurtig og nem
__label__5 ,jeg har ikke haft et eneste problem med at komme frem på jeres hjemmeside.det var hurtigt og nemt. og dejligt at kunne låne.
__label__4 ,jeg kan anbefale at låne penge hos ferratum. det går hurtigt og kan være en stor hjælp hvis økonomien lige driller en kort periode. ikke masse spørgsmål. søg - vent og godkend - lige ud af vejen
__label__4 ,enkelt og nemt. på 10 minutter har du pengene på kontoen !
__label__5 ,nemt og hurtigt
__label__5 ,fungerer upåklageligt
__label__5 ,nem og bekvemt
__label__4 ,god og lynhurtigpengene gik ind på kontoensamme dag
__label__5 ,det er hurtigt at låne penge. det fungerer fint med sms og pengene er hurtig på kontoen. tilbagebetalingen fungerer fint og det er super at man kan udsætte sit lån.
__label__4 ,jeg syns virkeligt det fint og en god og hurtig hjælp
__label__5 ,ferratum fungerer meget hurtigt og nemt.
__label__5 ,hvis du skal låne hos nogensom man altid kan stole påog som er hurtigt til at reagere på din ansøgningså skal du bare bruge ferratumfor jeg har lånt hos demmange gange nu. og der har ikke været en eneste ganghvor jeg har oplevetat der går lang tid fraat når man søgerså får man svar. så jeg vil klart anbefale digat låne hos ferratum.
__label__4 ,har altid været meget tilfreds.hurtig betjening.
__label__5 ,takjeg er glad for dit arbejde!
__label__5 ,mine venner melder sig selv.
__label__5 ,jeg er meget tilfreds med ferratum.
__label__5 ,det er en god hjælp og det hjælper på en trængt økonomi.
__label__5 ,har været meget tilfreds med den service man får ved ferratum
__label__5 ,god kundeservice
__label__5 ,god servicehurtig udbetalting.
__label__5 ,tak for hjælp ferratum
__label__4 ,det er yders nemt at låne en skilling
__label__4 ,gode lån men desværre meget dyre .
__label__5 ,jeg kan kun anbefale et lån hos ferratumdet er en stor hjælp når man mangler penge på kontoen. bruger af og til den effektive tjeneste. tak for muligheden!
__label__4 ,jeg havde brug for hurtigt lån da min lyddæmper røg. så jeg henvendte mig bare til ferratumfor de er så ligeud ad landevejen og er der problemerkan man bare kontakte dem. så prøv dem ifald du har brug for hurtig hjælpvi snakkes
__label__5 ,flot og hurtig service ! sådan !
__label__5 ,jeg har benyttede dem mange mange gange og kan varmt anbefale dem. ingen spørgsmål hvad man skal bruge pengene til.
__label__5 ,intet mindre end perfektdog et lille menog det er jeres reklame med lån 5000 - her og nu det kan man ikke......man får tilbudt at låne 1500 00 og så kan du låne mere næste gang......men men du stiger 500 00 pr. gangpå trods man tilbage betaler til tiden. er det derfor man kalder det trappe lån?? i det hele taget nogle ok medarbejdere ved tlf
__label__4 ,kunne godt tænke mig lån - lidt større - over længere tid og til en renteder er mere håndterbar.m.v. h. finn vedsted hansen
__label__5 ,jeg har ikke klage over nogen som helst
__label__5 ,super nemt at bruge
__label__4 ,det er nemt og hurtigt og låne penge
__label__5 ,uden ferratum ville det være svært tak til dem jeg er på sporet igen
__label__5 ,super fantastisk
__label__2 ,ringede ind for at sige at jeg var kommet til at skrive mit mobil nrsom modtagertekst og håbede at de kunne finde mig . så blev der sagt at det var mit faktura nr der skulle stå .blev meget ked af at vedkommende jeg snakkede med virkede en del sur.ikke meget kunde venlig. hilsen lone hansen jeg står gerne frem også med min fejl
__label__5 ,som kunde hos ferratum i fire år kan jeg herved udtrykke min tilfredshed både med hensyn bevilling af lån samt med hensyn til kundeservice der altid flinke og hjæpsomme medarbejdere til rådighed kan kun anbefale brugen af firmaet 
__label__5 ,hurtig og kvik udbetaling af lån kom næsten før jeg havde søgt;-)
__label__4 ,jeg har brugt ferratum i de situationerrhvor en akut økonomisk hjælp var nødvendig og fået en god behandling. det er faktisk dejligt at have ferratum i baghånd!
__label__5 ,det er dejlig nemt at låne hos ferratum hvis man lige mangler lidt penge og de har sat renten ned så hvad venter du på?
__label__4 ,synes det er utrolig god service at i kan levere så hurtigt.
__label__5 ,det går hurtigt med at få svar på låneansøgning.fra jeg søgte om et lån til jeg fik pengene udbetalt gik der kun 3 dage.det kalder jeg god service.
__label__5 ,meget hurtigt i behandling af ansøgninger.god service og nemt at forstå.
__label__4 ,jeg finder jer rigtig gode i servicendog er renterne lidt højemen er glad for at kunne bruge jer i nødstilfælde :) vh. lilian jørgensen
__label__5 ,meget nem at lån penge hvis man betaler til tiden så jeg kan sagten anbefale ;)
__label__5 ,god hurtig behandling kunne godt bruge de ikke var så forsigtige hvis man skal låne
__label__4 ,det er nemt at låne pengedog svært at fatte hvordan/hvornår man skal betale tilbage og hvor tilman modtager ikke et girokort eller lign med det samme desværre
__label__4 ,hvis du står og mangler penge og er villig til at betale renterne er ferratum en god løsning
__label__3 ,svært at sige på så kort tid. gennemsnitlig.
__label__4 ,jeg opleverat de er hurtige i deres overførsler.de har en meget nem måde at søge på.de er meget opmærksomme påom ansøgeren står i rki eller er utroværdig angående penge. det ser jeg som et kæmpe plus. mest for alle de ungesom tror alt bare kan lånes. jeg har dog et par feetbacksom godt kunne gøres bedre. på jeres forsidehvor man skal flytte pilen efter låne ønskeså er det faktisk rigtigt sværtfor pilen vil ikke ned under 2000 kr. det andet erat der er en popup på sidenlige nedenforhvor man skal gå videre det samme er gældendenår man skal ind og taste pinkode og mobil nr.det var alt mvh pia knudsen
__label__3 ,ellers god service
__label__5 ,pengene kommer hurtigt indog kan man ikke betale tilbagefår man lov til at forlænge lånet
__label__4 ,fin og hurtig service. dog med lidt høje renter
__label__5 ,jeg synes at ferratum er reelleog der gemmer sig ikke noget der står skrevet med småt. dem kan jeg anbefale
__label__5 ,jeg synes godt om ferratum
__label__4 ,ikke mange dekedare
__label__5 ,glaed godt perfekt
__label__5 ,jeg synes. godt
__label__4 ,hurtigt som sædvanlig
__label__5 ,kan anbefales til nødsituationer god service og kommunikationtrappe lån lån mere for hver gang du overholder din aftale
__label__5 ,godhurtig og uproblematisk sagsbehandling. god tone.
__label__4 ,jeg syntes det gik stærkt med at gå svarog blev godkendtså jo jeg vil da anbefalede det til andre.
__label__5 ,simpelthen nemt og hurtigt
__label__4 ,ferratum er en god løsning i en snæver vending.
__label__5 ,jeg tilfreds med jeres samarbejde og der med udbetaling af penge....
__label__5 ,ja jeg tale med en ven
__label__5 ,jeg er ikke meget for kviklån mere men må indrømme at i en situation hvor man simpelthen gribende mangler penge og ikke orker bankens mange formalitetet er det sgu i orden
__label__5 ,det gik hurtigtsiden er overskuelig og jeg fik svar kort tid efter jeg havde ansøgt og pengene blev sat ind samme dag :)
__label__4 ,jer meget godt
__label__3 ,men lidt forvirrende ang info efter jeg fik lånet bekræftet via mobilnoget med danske bank og at jeg fik en faktura ??? troede bare jeg fik mine penge via nem kontoen....
__label__5 ,er meget tilfredsog alt behandling af lån og service spiller bare helt uden problemer.
__label__5 ,super super godt
__label__3 ,jeg havde brug for 5000 kr men fik kun 1000 deet er også okey er taknemmelig
__label__5 ,et godt sted at låne penge når man står og mangler også går lånet hurtigt igennem og man får en god betjening hvis man ringer til jer .
__label__5 ,de er hurtige og effektive uden nogle dumme spørgsmål
__label__5 ,det er hurtigt nemt og ligetil og pengene kommer hurtigtrenten er lav jeg har været glad for forløbet
__label__5 ,hvis du har økonomiske problemer er feratum en holdbar løsningmvh
__label__5 ,jeg har godt mening om jeres trustpilot konto hilsen jana
__label__5 ,hurtig og effektiv service
__label__4 ,kunde service er meget langsom vis man bruger online chat ;)lidt dyre renter ind andre steder ved første lån :( lånte 3000og gav 3850 30dage sener ;) men penge var der kr10 næste dag ;)
__label__5 ,super god service og hurtig udbetaling
__label__3 ,hurtige penge men alt for høje renter. men ellers er jeg godt tilfreds
__label__5 ,det er nemthurtigt og sikkert.
__label__5 ,god servicehurtig udbetaling.
__label__2 ,jeg fik lån så hurtig men for meget høj rente og super duper low service har ringe flere gange men ingen svar. hvis jeres tlf er åbner om lørdagen fra kl.10-17 men hvorfor ingen svar.!!!
__label__5 ,hurtig glade godt selvskab uden problemer af nogen art
__label__5 ,super godt!!
__label__5 ,ferratum er rigtig god firma til at låne pengene fra. hurtig og nemt.
__label__5 ,er super fantastisk og hurtig service
__label__5 ,en gang ferratumaltid ferratum.
__label__4 ,hurtig udbetaling men negative renter
__label__5 ,jeg er meget tilfreds med mit ferratum kviklån.god og hurtig behandling af kreditvurderingen samt hurtig udbetaling til min nem/konto.jeg vil betale lånet hurtigt tibage og låne et større beløb næste gang.det kalder jeg god service som alle kan få glæde af. til slut vil jeg blot sige ferratum more than money to everyone. med venlig hilsen niels jørgen peter.
__label__5 ,god serviceisær det at man kan chatte med en af jeres medarbejderog få hurtig response tilbage. god service i forhold til hurtigt betaling af pengene:) fik pengene modtaget efter 2-3timer cirka:)
__label__5 ,væk med alt slumta' og vælg ferratum
__label__4 ,de holder hvad de lover! men dælme en dyr spiral at begynde på!de behandler ansøgning hurtigt og overfører som lovet.
__label__3 ,som sagt god og fair service. så vidt jeg husker er de samtidigt også de dyreste på markedet.. desværre.
__label__5 ,det går nemt og hurtig kan kun anbefales
__label__5 ,tak for hurtigt behandling***
__label__3 ,det er hurtigt at lånede skulle bare få styr på deres sms serviceog registrere indbetalinger hurtigere. havde indfriet lån og bekræftelse på dette fik bevilget et nytog fik derefter sms besked omat det var sidste frist for at indfri det gamle låneller forlængeog umiddelbart derefter bekræftelse på at det nye lån var overført til nem-konto. 
__label__5 ,supernemt og hurtigt hvis man lige står og mangler lidt extra
__label__5 ,har kun ros og atter ros..kan kun fastholde det jeg skrev..
__label__5 ,god kundeserviceingen dumme spørgsmål. det er dyre lånmen ofte en god hjælp i en nødsituation. kan bare anbefales!
__label__5 ,en troværdig virksomhedhurtigt og nemt at lånefuldt ud tilfreds med ferratum
__label__4 ,jeg har været meget tilfreds med at låne hos ferratum. det kan ikke være nemmere. torben
__label__5 ,det er virkelig dejlige medarbejdere som er hos ferratum. er meget glad for at låne hos jer. ulla.
__label__5 ,ferratum er godt i forhold til mange andre kviklån som bare er ude på at tage røven på dig. så helt klart værd at tjække hvis man lige står og mangler lidt extra på lommen :)
__label__5 ,synes det er rigtigt godt. både med sms og e-mail. det har de styr på.
__label__5 ,det er hurtig og nemt ikke noget vrøvl
__label__4 ,nemt og bekvemthvis man står og mangler lidt hurtige penge. lånet udbetales inden for nærmeste bankdag. kundeservice svarer hurtigt på eventuelle spørgsmål. men.. det er meget dyrt at låne hos ferratumhvor man dog kan få oprettet sit første lån gratis på 500kr. mærkeligt nok kan man oprette et gratis lån på 1000kr hos samme firmablot gennem siden kvikautomatensom også ejes af ferratum. dét giver anledning til forvirring. ali-i-alt en positiv oplevelse ved låntagning og tilbagebetaling hos ferratumomend det er meget dyrt!
__label__5 ,der gik ingen tid før mit lån var godkendtog pengene var på min konto kun 5 minutter efter! +++
__label__5 ,rigtig nemt og pengene bliver hurtigt overført! får sms når det er tid til at betalehvilket jeg synes er rigtig godt. sms-påmindelsen og info på mail gør ogsåat jeg har god tillid til ferratum.
__label__2 ,kan ikke anbefales.
__label__5 ,ingen problemer og rigtig god hjælp(;
__label__5 ,jeg havde stress og dipression enganghvor jeg havde ingen pengeså fik jeg lån fra ferratumselvom har jeg ikke betalt tilbage endnuså synes jeg at der er ingen kan samlignes med ferratum når det kommer til at støtte.
__label__5 ,det er bare super!! :-
__label__5 ,fordi jeg anbefaler ferratum er fordi. hvis man har brug for lidt ekstra i den kommende måned. så er det værd at låne hos ferratum. hurtig responstid til man har pengene. og så koster det ikke en jetjager at låne pengene.
__label__4 ,:som sagt før. så har jeg ikke noget at klage over. der var ingen problemer
__label__4 ,skal man have et hurtigt låner ferratum ganske fortræffeligt. men det er også temmelig dyrt. lånte 3000 - i 45 dageog skulle betale 4120 - tilbage.
__label__4 ,mangler du penge er det her nemt - dyrtmen nemt
__label__1 ,de er dyre og putter ekstra renter på alle steder de kan komme til det.
__label__5 ,mange tak ferratum!!! jeg havde brug for 2.000 kr midt på måneden og min bankrådgiver var på ferie. en anden person i banken kunne ikke hjælpe mig i første omgang og da jeg pressede hende ved at fortælle om min situationville hun så alligevel gerne - jahvis jeg sendte diverse dokumenterlønsedlerforklaringer på hvad pengene skulle bruges tilhvorfor jeg havde brug for pengene osv. da jeg så endelig sendte det helefik jeg blot besked påat min bankrådgiver alligevel ville være tilbage 3 dage efterså jeg kunne bare vente... grrrr... men så fik jeg et lån hos ferratum på under en timeder var min redning. betalte tilbage i dag 14 dage før tid..
__label__5 ,jeg har benytet mig af ferratum to gangeog har begge gange været vældigt tilfreds.begge gange er pengene dukket op på min konto indenfor maks. 24 timerog der har aldrig været nogen problemer.ferratum er et godt alternativ til folksom bankerne ikke gider hjælpe i en dårlig måned. retningslinjerne osv er nemme at forståog der er ingen problemer med at forstå hvad man fårog hvad man skal betale tilbage.alt i alt en rigtig godt succes. jeg synes det syndder kommer så mange dårlige anmeldelser fra folksom sikkert aldrig har brugt firmaet til noget. det er jo folk selv der vælger at låne til den høje renteså lad da folk gøre det..
__label__2 ,med en åop (årlig omkostning i procent) på 1350% vil jeg på det kraftigste frarådeat nogen benytter sig af denne virksomheds produkter!det er denne man skal bruge for at kunne sammenligne finansierings-tilbud og så højt bør den absolut ikke ligge!det betyder reeltat man for at låne 100 kr. i et år skal give dem 1350 kr. tilbage.dog skal tilføjesat de trods den høje omkostning er utroligt hurtige i ekspeditionen.
__label__5 ,trust-pilot har en major bug. hvis man linker til indholdet med facebook. så nu må jeg skrive anmeldelsen igen. :(anmeldelse af ferratum.dk de er et no-nonsence firma som bare leverer varen. jeg lånte 1000 kr og skal betale 1250 kr tilbage om 30 dage. oprindeligt havde jeg spurgt min bank (danske bank) om et lån på 1000 kr. og fået nej selvom der i næste måned går mere end 12000 kr ind på min konto.i denne måned har jeg kun fået rest-kontanthjælp på 6000 kr. de dækkede så 90% af mine udgifter men jeg havde intet tilbage at overleve for. jeg sendte min ansøgning til ferratum søndag aften. mandag kl 12:47 lå der en sms om godkendt lån som sms og jeg svarede med pin-koden kl 13:25 ca.kl 14:26 får jeg en sms som bekæfter modtagelsen og indfomerer mig om at pengene vil være tilgængelige på min nem-konto i morgen. ved et check kl 15:45 viser det sig at de allerede er gået ind i dag!det kalder jeg hurtig sagsbehandling! ferratum.dk er et no-nonsence firmasom gør min bank til skamme. eneste klagepunkt er at de kun kan få 5 stjerner – de burde få flere!
__label__5 ,har man brug for et hurtig lånså søger jeg hos ferratumder få man en god betjening og penge er på konto dagen efter.
__label__5 ,virker skam fint
__label__5 ,stod i en situation hvor jeg skulle bruge et mindre beløbog kontaktede ferratum kl. 13.30 via deres onlineformular.-blev godkendtsom ventet da jeg ikke har noget udenstående nogle steder og beløbet stod efterfølgende på min konto kl. 15.30 samme dag.- (var sateme hurtigt ! )beløbet blev ligeledes tilbage-betalt på den ½ tid.-bemærk´ _ du oparbejder en vis form for anciennitet i takt med at du viser du sætter ære i dine tilbage-betalingerså et lån jvf. deres maksimale beløbsgrænsekræver at du har lånt et par gange tidligere og derved har oparbejdet et vist tillidsforhold med dem. og har fuld respekt for den fremgangsmåde.-forholdene hos ferratum er saglige og gennemsigtige og kundeservicen med m & mharjeg oplevet som sympatisk og hjælpsomog åbenlyst at det ikke kun er mig som har fået et positivt indtryk af ferratrum jvf. deres trust-pilot score på 8.9 ud af 10 funderet på hele 159 bedømmelsersom egentlig er ganske sigende om det generelle niveau og i særdeleshed for et firma i ´denne boldgade a´ la kviklån._kan på det varmeste anbefales til reelle låneresom ikke er registreret som dårlig betaler.-
__label__5 ,jeg er yderst tilfreds med ferratum. god service og imødekommende medarbejder. og et meget nemt sytem med bekræftigelse af lån.
__label__5 ,er fint tilfredshar dog en ideeller 2: da det jo er mikro lån der ydeser det vel gerne folk der låner til sidst på måneden.1: så det kunne være rart hvis man kunne vælge mellem 15 og 30 dage før der skulle tilbage betales.2. eller man kunne sige den efterfølgende 1 i den efterfølgende måned og den så regnede ud hvor meget der skulle betales tilbage og den så sendte en sms med det beløb man så kunne se og sende den velkendte accept sms retur.for hvis man for.eks låner 1000kr d.26 i månedenog man får løn d.31 skal der betales 1250 tilbage og 25 % af lånebeløbet for 4-5 dage måske lige i overkanten.men måske dette ikke ønskes fra ferratums side da der står følgende:hvis kunden ønsker at tilbagebetale lånet før forfaldsdatoenkan dette ske med en reduktion af de samlede renteomkostninger i den resterende del af aftalens løbetid. den samlede omkostning for kunden ved at tilbagebetale lånet før forfaldsdatoenkan ikke overstige det oprindelige fakturabeløb til aftalt forfaldsdato. ønsker kunden at tilbagebetale lånet før forfaldsdatoenskal kunden give ferratum skriftlig besked herom til nedenstående postadresse. for at have garanti for at brevet når frem til ferratumkan det sendes med anbefalet postog kvitteringen gemmesindtil der er kommet svar retur fra ferratumder indeholder det endelige beløb der skal tilbagebetales. ferratum denmark aps a.p. møllers allé 9a 2791 dragørså det kommer til at koste anbefalet post som tager en del af det evt. mindre man skal betale tilbage så.samt der går flere dage med post frem og tilbage (så flere rentedage)men ellers er jeg fint tilfreds
__label__5 ,hurtig svar tid ingen problemer
__label__5 ,jeg er glad for at jeg kunne godt tænke mig at låne noget mere
__label__5 ,jeg kan andbefale ferratum til andre da det går hurtigt og nemt.ikke så mange spørsmål og man får hurtig besked. og så går der kun en dag så er pengene sat ind på din konto.
__label__3 ,jeg har nu oplevet at jeg ikke kunne sende min besked til jer så jeg har måtte gå på nettet før det lykkedsm.v.h anne-marie førsterling
__label__5 ,har man brug for et hurtig lånså søg hos ferratumder få man en god betjening og penge er på konto dagen efter.
__label__5 ,jeg kan lide at låne hos ferratun-ingen spørger hvad du skal bruge pengene til. og så syntes jeg det er fint at de skal betales tilbage efter i månedalle kan komme i en situation hvor man skal brugelidt flere penge. jeg syntes ferratun er alletiders.jonna hansen
__label__4 ,jeg søgte et lån større end det jeg fik
__label__5 ,en god og hurtig behandling
__label__1 ,det er alt for dyrt og en skidt måde at blive fanget i en endeløs fælde.
__label__5 ,ferratum leverer altid god og præcis service
__label__3 ,1000 tak skal i havemange tak
__label__4 ,magler du så har jeg en godt lån vi kan sms til for de er ikke så grodige
__label__5 ,hurtig tilbagemelding - hurtig overførsel af penge - alt i alt en rigtig flot og god behandling.
__label__5 ,ferratum anbefales varmt til alle herfra. det er en sober virksomhedhvor der er hurtig og nem ekspedition på en diskret måde. det bliver ikke bedre indenfor quicklån!
__label__4 ,ville gerne låne mere men der var et loft på som første gangs låner det var fint nok god og hurtig ekspedition helt klart noget jeg vil bruge igen og anbefale andre
__label__5 ,efter optagelse af et par krisetids lån hos ferratumkan jeg kun anbefale den gode og hurtige service. tak for at få mig ud af et par sure situationerhurtigt. trine
__label__5 ,jeg har optaget 2 lånog har fået meget god behandling af ferratum.
__label__5 ,jeg har modtaget et mobillån hos ferratum. jeg udfyldte bare punkterne på hjemmesiden. kort efter fik jeg en bekræftelse med en kode der skulle tastes ind på hjemmesiden. dagen efter fik jeg en sms med besked om at pengene kunne hæves på min konto på min konto.
__label__4 ,meget hurtig servise og fin behandling da jeg stod og mangelede .penge tak
__label__5 ,jeg kom i knibe da jeg henvendte mig første gang... men hurtigt og nemt fik jeg hjælpen og skulle ikke betale renter af første lån på 500 - bliver til gengæld liidt dyrt når lånebeløbene bliver højere...ellers rigtigt godt tilfreds hilsen michael clausen
__label__4 ,jeg er faktisk fuldt ud tilfredshar kun oplevet hurtig ordrer behandlingdog lidt forvirrende den 1. gangda jeg skulle bestille via min mobilmen koden blev sendt til min computersyntes det er et mindre irritations-moment da det kræver at man lige har begge dele ved hånden. det er stadig ikke os alle der bruger internet på vores telefoner. og heller ikke ønsker at bruge det. ellers: godhurtig service.
__label__5 ,ferratum hjælper folk med et hurtig lån når man skal bruge penge
__label__4 ,alt er gået fint. rejsen med starstour var god :o)
__label__5 ,har kun haft en god og pålidelig handel med ferratum
__label__4 ,ferratum er som alle andre udbydere af mikrolån sindssygt dyre med ekstremt høje stiftelsesgebyrer for forholdsvist små lånmen hvis man er villig til at acceptere vilkårene er ekspeditionen hurtig og nem.
__label__4 ,hejjeg blev gladda jeg prøvede at ville låne. derfor blev jeg meget glad og tilredsfor at jeg kunne låne af jer tusind tak. det har hjulpet meget for mig hilsen tilfreds else
__label__4 ,godt nok iidt dyre gebyre! men står man i en økonomisk uventet! situation er der altid hjælp at hente hos ferratum !degør det som ingen andre tør nemlig at låne dig/jer penge!!!!!!
__label__5 ,jeg lånte et par gange i løbet af foråret hos ferratum efter en lettere kaotisk flytning der skubbede mit budget skævt et par måneder. intet at udsættenemt og overskueligt. kundeservice helt iorden. jeg er ganske udemærket klar over at deres åop er ekstremt højmen det er også kun lån der løber i 14 dage til en måned og dækker sådan set stiftelsesomkostninger. min bank tager cirka det samme for et bevilget overtræk når man tager både deres gebyr og renter med. omkostningerne for et lån hos ferratum er også meget gennemsigtigt. man låner måske 1000 kr og skal betale 1250 kr tilbage. man ved præcist hvad man låner og hvad man skal betale tilbage i modsætning til en eller anden obskur afbetaling over 36 måneder til kun 100 kr i måneden. som man så lige glemmer at tænke over er 3600 tilbagebetalt.. så jaalle anbefalinger egentligt. sålænge man bruger tingene med omtanke ;-)
__label__5 ,hurtig betjening.og ingen problemer det kører bare perfekt
__label__4 ,4 ferratum lån af penge. det hele er nemt og godtbare for langsomt :(
__label__5 ,der er en god kundeservicede har en god hjemme side
__label__5 ,dejligt nemt at låne op til 2500.- og ingen skjulte gebyre :-d eneste minus er at det koster at låne på den måde :-( men som en hurtig løsninger det det værd :)
__label__5 ,jeg fik allerede pengene dagen efter jeg havde bestilt lånet hos ferratum
__label__5 ,jeg syntes at i er gode til at holdfe aftalen og er 100% ærlig jeg har haft meget glæde af at låne hos jermeget posetivt:) mvh søs lysenemail lysen@forum.dk
__label__5 ,kan varme anbefalenår man løber tør for kontanter! og det er hurtigt.
__label__4 ,det var altsammen god betjening
__label__4 ,alt gik fint kundeservicen var god
__label__4 ,god betjening og levering
__label__5 ,go og hurtig betjening. jeg er godt tilfredshar intet at klage over.
__label__5 ,hurtig ekspedition og ingen besvær
__label__5 ,begrundelse for 5 stjerner alt bliver overholdt i henhold til aftale mellem kunde og ferratum . det bliver ilkke sidste gang jeg vil bruge ferratum.
__label__3 ,jeg er tilfreds med at det går rimlig hurtig med at få pengene og rimlig hurtig med at få svar på ansøgningen... men dog...
__label__5 ,jeg lånte nogele penge ved ferratum.dk og efter 2 dage stod pengene på min konto
__label__5 ,jeg stod i en vanskelig økonomisk situation i slutningen af måneden. fandt jer på nettet -og meget hurtig havde jeg det ønskede beløb på min konto. det var hurtigt og professionelt -lige netop detjeg havde brug for.
__label__5 ,jeg synes det var en fornøjelse at kunne optage et lån hos faratumog de behandlede sagen hurtigt og smertefrit
